index,image_id,filename,image_path,image_match,category,mean_human_complexity_rating,human_rating_count,human_rating_variance,human_rating_sd,text.no_text,text.axes_labels,text.axes_text,text.titles,text.annotations,text.captions,text.legend_text,text.legend_title,text.text_only,color.black_and_white,color.background_color,color.color_count,data.quantitative,data.categorical,design.chart_count,design.chart_types_count,design.multi_panel,design.area,design.bar,design.circle,design.diagram,design.distribution,design.grid_or_matrix,design.line,design.map,design.point,design.table,design.text,design.trees_or_networks
4202,4202.png,visMost588.png,data/vis1/visMost588.png,exact,I,48.0,10,469.77777777777777,21.674357609345144,0,1,1,1,1,1,0,0,0,0,0,23,2,3,5,4,1,1,1,1,0,1,0,0,0,0,0,0,0
4203,4203.png,whoF13.png,data/government/whoF13.png,exact,G,10.6,10,129.37777777777777,11.37443527291697,0,1,1,1,0,1,1,0,0,0,1,4,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
4204,4204.png,v484_n7394_13_f2.png,data/science/v484_n7394_13_f2.png,exact,S,72.6,10,490.93333333333334,22.157015442819308,0,1,1,1,0,0,0,0,0,0,0,4,2,0,12,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4205,4205.png,whoF07.png,data/government/whoF07.png,exact,G,23.2,10,215.06666666666666,14.665151436881471,0,0,1,1,0,1,1,0,0,0,1,4,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
4206,4206.png,v490_n7420_21_f4.png,data/science/v490_n7420_21_f4.png,exact,S,51.7,10,400.23333333333335,20.00583248288692,0,1,1,1,0,0,0,0,0,0,0,3,3,1,5,2,1,0,1,0,0,0,0,0,0,0,1,0,0
4207,4207.png,whoQ36.png,data/government/whoQ36.png,exact,G,65.9,10,731.2111111111111,27.040915500609646,0,1,1,1,0,1,1,0,0,0,1,5,3,4,2,2,1,0,1,0,0,0,0,0,0,0,1,0,0
4208,4208.png,economist_daily_chart_438.png,data/news/economist_daily_chart_438.png,exact,N,48.4,10,244.7111111111111,15.643244903507428,0,0,1,1,1,1,1,0,0,0,1,7,3,1,3,3,1,0,1,0,0,1,0,0,1,0,0,0,0
4209,4209.png,visMost211.png,data/vis1/visMost211.png,exact,I,65.0,10,290.0,17.029386365926403,0,1,1,1,1,1,0,0,0,0,1,10,7,2,7,3,1,0,1,0,1,0,0,0,0,0,0,0,1
4210,4210.png,vis344.png,data/vis2/vis344.png,exact,I,56.0,10,111.55555555555556,10.561986345169906,0,0,1,1,1,1,1,0,0,0,1,4,4,4,6,3,1,0,1,0,0,1,0,0,0,0,1,0,0
4211,4211.png,wsj223.png,data/news/wsj223.png,exact,N,34.4,10,316.26666666666665,17.78388783890257,0,0,1,1,1,1,0,0,0,0,1,2,1,3,12,2,1,0,0,0,0,0,0,0,0,1,1,0,0
4212,4212.png,v483_n7387_8_f2.png,data/science/v483_n7387_8_f2.png,exact,S,64.0,10,807.7777777777778,28.421431663056275,0,0,0,0,1,1,0,0,0,0,0,2,1,2,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4213,4213.png,v483_n7388_14_f3.png,data/science/v483_n7388_14_f3.png,exact,S,23.5,10,680.9444444444445,26.09491223293239,0,1,1,0,0,0,1,0,0,0,0,5,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4214,4214.png,v484_n7392_7_f5.png,data/science/v484_n7392_7_f5.png,exact,S,63.5,10,221.16666666666666,14.871673297469476,0,1,1,1,1,0,0,0,0,0,0,3,6,3,5,3,1,1,0,0,0,1,0,0,0,1,0,0,0
4215,4215.png,wsj545.png,data/news/wsj545.png,exact,N,41.4,10,527.3777777777777,22.96470722168645,0,1,1,1,0,1,0,0,0,0,1,6,1,3,2,3,0,0,0,0,0,1,1,0,0,0,1,0,0
4216,4216.png,vis422.png,data/vis2/vis422.png,exact,I,69.7,10,181.7888888888889,13.482910994621632,0,0,1,1,1,1,1,1,0,0,1,4,5,3,5,3,1,0,1,0,1,0,0,0,0,1,0,0,0
4217,4217.png,visMost577.png,data/vis1/visMost577.png,exact,I,71.0,10,301.77777777777777,17.371752294393843,0,0,1,1,1,1,1,0,0,0,1,8,5,9,9,3,1,1,0,0,0,0,0,0,0,0,1,0,1
4218,4218.png,v486_n7402_12_f3.png,data/science/v486_n7402_12_f3.png,exact,S,42.3,10,674.2333333333333,25.96600341472159,0,1,1,0,0,0,0,0,0,0,0,5,2,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0
4219,4219.png,v487_n7408_6_f4.png,data/science/v487_n7408_6_f4.png,exact,S,41.7,10,752.0111111111111,27.42282099112181,0,1,1,0,0,0,0,0,0,0,0,3,3,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4220,4220.png,visMost563.png,data/vis1/visMost563.png,exact,I,50.6,10,353.3777777777778,18.79834508082501,0,1,1,1,1,1,0,0,0,0,1,7,4,3,3,3,1,0,1,1,0,0,0,0,0,0,1,0,0
4221,4221.png,wsj551.png,data/news/wsj551.png,exact,N,35.1,10,379.2111111111111,19.47334360378595,0,0,0,1,1,1,0,0,0,0,0,5,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4222,4222.png,wsj237.png,data/news/wsj237.png,exact,N,34.6,10,322.7111111111111,17.9641618538442,0,0,1,1,1,1,0,0,0,0,1,7,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4223,4223.png,v488_n7410_18_f2.png,data/science/v488_n7410_18_f2.png,exact,S,59.5,10,307.6111111111111,17.538845774768394,0,1,1,1,1,1,0,0,0,0,0,5,1,2,7,2,0,0,0,0,1,0,0,0,0,0,1,0,0
4224,4224.png,visMost205.png,data/vis1/visMost205.png,exact,I,56.0,10,453.3333333333333,21.29162589689508,0,1,1,1,1,1,1,1,0,0,1,12,3,1,3,4,1,1,1,1,0,0,0,0,1,0,0,0,0
4225,4225.png,vis350.png,data/vis2/vis350.png,exact,I,56.7,10,420.6777777777778,20.51043095056215,0,0,1,1,1,1,0,0,0,0,1,3,5,4,4,2,1,0,1,0,0,0,0,0,0,0,1,0,0
4226,4226.png,wsj33.png,data/news/wsj33.png,exact,N,56.1,10,512.1,22.62962659877533,0,0,0,1,1,1,0,0,0,0,1,4,0,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4227,4227.png,vis378.png,data/vis2/vis378.png,exact,I,65.8,10,371.06666666666666,19.26309078696009,0,0,0,1,1,1,0,0,0,0,1,6,1,4,5,3,1,0,0,0,1,1,0,0,0,0,1,0,0
4228,4228.png,v486_n7401_5_f1.png,data/science/v486_n7401_5_f1.png,exact,S,71.6,10,156.7111111111111,12.518430856585466,0,1,1,1,1,0,0,0,0,0,0,1,4,2,11,3,1,0,0,0,0,1,0,1,0,1,0,0,0
4229,4229.png,v484_n7394_3_f4.png,data/science/v484_n7394_3_f4.png,exact,S,61.3,10,438.23333333333335,20.934023343192617,0,1,1,1,1,0,1,0,0,0,0,11,5,4,8,3,1,0,0,0,1,0,0,1,0,1,0,0,0
4230,4230.png,wsj579.png,data/news/wsj579.png,exact,N,54.0,10,307.55555555555554,17.537261917287875,0,1,1,1,1,1,0,0,0,0,1,4,5,0,4,2,1,0,1,0,0,0,0,1,0,0,0,0,0
4231,4231.png,economist_daily_chart_389.png,data/news/economist_daily_chart_389.png,exact,N,24.0,10,126.88888888888889,11.264496832477201,0,0,1,1,1,1,0,0,0,0,1,4,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4232,4232.png,v485_n7396_22_f4.png,data/science/v485_n7396_22_f4.png,exact,S,67.8,10,164.6222222222222,12.830519171967369,0,1,1,1,1,0,1,0,0,0,0,6,3,6,7,4,1,0,1,0,1,1,0,0,0,1,0,0,0
4233,4233.png,v488_n7409_14_f1.png,data/science/v488_n7409_14_f1.png,exact,S,67.7,10,371.34444444444443,19.270299542156692,0,1,1,1,0,0,1,0,0,0,0,10,3,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1
4234,4234.png,visMost239.png,data/vis1/visMost239.png,exact,I,52.2,10,655.2888888888889,25.598611073433045,0,0,1,1,1,1,1,0,0,0,1,11,4,2,4,3,1,0,0,1,1,0,0,0,0,0,1,0,0
4235,4235.png,wsj27.png,data/news/wsj27.png,exact,N,41.0,10,419.55555555555554,20.483055327649623,0,1,1,1,1,1,0,0,0,0,1,3,4,1,4,3,1,1,1,0,0,0,0,1,0,0,0,0,0
4236,4236.png,v486_n7403_14_f1.png,data/science/v486_n7403_14_f1.png,exact,S,70.8,10,342.84444444444443,18.516059095942754,0,1,1,1,1,0,0,0,0,0,0,5,7,2,8,2,1,0,0,0,1,0,0,0,0,1,0,0,0
4237,4237.png,economist_daily_chart_174.png,data/news/economist_daily_chart_174.png,exact,N,20.2,10,171.2888888888889,13.0877381120226,0,0,1,1,1,1,0,0,0,0,0,2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4238,4238.png,v483_n7391_20_f4.png,data/science/v483_n7391_20_f4.png,exact,S,69.9,10,420.5444444444444,20.507180314330014,0,0,0,1,1,0,0,0,0,0,0,6,3,3,7,2,1,0,0,0,1,0,0,0,0,0,0,1,0
4239,4239.png,vis185.png,data/vis2/vis185.png,exact,I,56.8,10,329.73333333333335,18.158560882771887,0,0,1,1,1,1,0,0,0,0,1,2,7,1,6,3,1,0,1,0,1,1,0,0,0,0,0,0,0
4240,4240.png,vis191.png,data/vis2/vis191.png,exact,I,44.0,10,953.1111111111111,30.872497649382225,0,0,0,1,1,1,0,0,0,0,1,5,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
4241,4241.png,v490_n7419_1_f8.png,data/science/v490_n7419_1_f8.png,exact,S,41.2,10,975.7333333333333,31.23673051606607,0,0,0,0,1,0,0,0,0,0,0,2,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4242,4242.png,v489_n7416_12_f1.png,data/science/v489_n7416_12_f1.png,exact,S,50.4,10,158.04444444444445,12.571572870744712,0,1,1,1,0,0,1,1,0,0,1,8,7,0,3,4,1,0,1,0,0,0,1,1,1,0,0,0,0
4243,4243.png,v486_n7404_2_f2.png,data/science/v486_n7404_2_f2.png,exact,S,58.5,10,803.1666666666666,28.340195247504322,0,0,1,1,1,0,0,0,0,0,0,8,1,4,5,3,1,0,0,0,1,1,0,0,0,0,1,0,0
4244,4244.png,economist_daily_chart_102.png,data/news/economist_daily_chart_102 (1).png,documented_alias,N,27.1,10,492.9888888888889,22.203353100126314,0,1,1,1,1,1,0,0,0,0,0,3,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4245,4245.png,economist_daily_chart_160.png,data/news/economist_daily_chart_160.png,exact,N,18.0,10,363.55555555555554,19.067132861433457,0,1,1,1,1,1,0,0,0,0,1,3,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4246,4246.png,whoQ42_7.png,data/government/whoQ42_7.png,exact,G,24.300000000000004,10,480.23333333333335,21.914226733638888,0,0,1,1,0,0,1,0,0,0,0,2,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4247,4247.png,vis807.png,data/vis3/vis807.png,exact,I,76.0,10,270.22222222222223,16.438437341250605,0,0,1,1,1,1,1,0,0,0,1,9,7,5,10,4,1,0,1,1,1,0,0,0,0,0,1,0,0
4248,4248.png,v485_n7398_7_f2.png,data/science/v485_n7398_7_f2.png,exact,S,46.0,10,686.8888888888889,26.20856518180438,0,1,1,0,1,0,0,0,0,0,0,3,3,0,15,2,1,0,0,0,0,0,0,1,0,1,0,0,0
4249,4249.png,whoB31_1.png,data/government/whoB31_1.png,exact,G,21.3,10,209.56666666666666,14.47641760473449,0,1,1,1,0,1,0,0,0,0,1,3,1,2,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0
4250,4250.png,economist_daily_chart_148.png,data/news/economist_daily_chart_148.png,exact,N,13.7,10,164.45555555555555,12.824022596500505,0,1,1,1,1,1,0,0,0,0,0,3,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4251,4251.png,v483_n7387_15_f3.png,data/science/v483_n7387_15_f3.png,exact,S,51.3,10,248.89999999999998,15.776564898608315,0,1,1,1,1,0,1,0,0,0,0,3,3,2,5,4,1,0,1,0,1,1,0,1,0,0,0,0,0
4252,4252.png,v490_n7419_8_f4.png,data/science/v490_n7419_8_f4.png,exact,S,74.5,10,124.94444444444444,11.17785509140481,0,1,1,1,1,0,0,0,0,0,0,6,7,2,14,3,1,0,0,0,1,0,0,1,0,1,0,0,0
4253,4253.png,whoJ37_1.png,data/government/whoJ37_1.png,exact,G,40.3,10,432.9,20.80624906127964,0,0,0,1,1,1,1,0,0,0,0,11,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4254,4254.png,v486_n7404_10_f1.png,data/science/v486_n7404_10_f1.png,exact,S,59.6,10,350.4888888888889,18.721348479446903,0,0,0,0,1,0,0,0,0,0,0,6,0,1,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0
4255,4255.png,v489_n7417_14_f3.png,data/science/v489_n7417_14_f3.png,exact,S,57.9,10,366.76666666666665,19.151153141956403,0,1,1,0,1,0,0,0,0,0,0,10,1,3,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0
4256,4256.png,v486_n7402_6_f3.png,data/science/v486_n7402_6_f3.png,exact,S,65.6,10,574.4888888888888,23.968497843813424,0,0,1,1,0,0,1,0,0,0,0,9,1,4,2,2,1,0,0,0,0,0,1,0,0,0,0,0,1
4257,4257.png,vis813.png,data/vis3/vis813.png,exact,I,48.2,10,494.84444444444443,22.245099335459134,0,1,1,1,1,1,1,0,0,0,0,13,3,4,3,3,1,1,1,0,0,0,0,0,0,0,1,0,0
4258,4258.png,v489_n7414_25_f3.png,data/science/v489_n7414_25_f3.png,exact,S,49.6,10,496.26666666666665,22.277043490253966,0,1,1,0,0,0,0,0,0,0,0,3,4,0,1,3,0,0,1,0,0,0,0,1,0,1,0,0,0
4259,4259.png,visMost775.png,data/vis1/visMost775.png,exact,I,55.6,10,309.6,17.59545395833822,0,0,0,1,1,1,0,0,0,0,1,5,5,1,2,4,1,1,0,1,1,1,0,0,0,0,0,0,0
4260,4260.png,vis620.png,data/vis3/vis620.png,exact,I,36.7,10,327.56666666666666,18.098802907006494,0,0,1,1,0,1,0,0,0,0,1,10,2,2,7,4,1,0,1,1,0,1,0,0,1,0,0,0,0
4261,4261.png,v483_n7389_3_f2.png,data/science/v483_n7389_3_f2.png,exact,S,57.0,10,518.0,22.759613353482084,0,1,1,0,1,0,1,0,0,0,0,5,6,6,6,2,1,0,0,0,0,1,1,0,0,0,0,0,0
4262,4262.png,np_6.png,data/news/np_6.png,exact,N,65.4,10,169.3777777777778,13.01452180365371,0,0,1,1,1,1,1,0,0,0,0,10,3,2,12,3,1,0,1,0,0,1,0,0,1,0,0,0,0
4263,4263.png,v483_n7388_3_f2.png,data/science/v483_n7388_3_f2.png,exact,S,62.9,10,612.1,24.740654801358836,0,1,1,1,1,0,0,0,0,0,0,2,3,2,5,3,1,0,1,0,0,0,0,1,0,1,0,0,0
4264,4264.png,vis152.png,data/vis2/vis152.png,exact,I,53.9,10,224.32222222222222,14.977390367558103,0,0,1,1,1,1,0,0,0,0,1,5,3,3,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0
4265,4265.png,visMost761.png,data/vis1/visMost761.png,exact,I,42.6,10,210.04444444444445,14.492910144082328,0,0,1,1,1,1,0,0,0,0,1,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4266,4266.png,visMost749.png,data/vis1/visMost749.png,exact,I,65.1,10,449.8777777777778,21.21032243455478,0,0,1,1,1,1,1,0,0,0,1,12,5,3,6,4,1,0,0,1,0,1,0,0,1,0,1,0,0
4267,4267.png,v487_n7406_3_f1.png,data/science/v487_n7406_3_f1.png,exact,S,65.6,10,438.0444444444445,20.929511328371824,0,1,1,1,1,0,0,0,0,0,0,5,5,2,5,2,1,0,0,0,1,0,0,0,0,1,0,0,0
4268,4268.png,v487_n7407_3_f1.png,data/science/v487_n7407_3_f1.png,exact,S,68.7,10,424.9,20.613102629153136,0,0,0,1,1,1,1,0,0,0,0,3,2,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4269,4269.png,vis608.png,data/vis3/vis608.png,exact,I,63.5,10,164.72222222222223,12.834415538785638,0,0,1,1,1,1,0,0,0,0,1,3,12,6,10,2,1,0,1,0,1,0,0,0,0,0,0,0,0
4270,4270.png,v489_n7417_18_f3.png,data/science/v489_n7417_18_f3.png,exact,S,44.8,10,487.06666666666666,22.06958691653894,0,1,1,1,1,0,1,0,0,0,0,7,3,3,9,4,1,1,1,1,1,0,0,0,0,0,0,0,0
4271,4271.png,treasuryK03_6.png,data/government/treasuryK03_6.png,exact,G,13.5,10,103.16666666666667,10.157099323461727,0,1,1,1,1,1,0,0,0,0,0,1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4272,4272.png,vis797.png,data/vis3/vis797.png,exact,I,63.1,10,346.32222222222225,18.60973460912923,0,0,1,1,1,1,0,0,0,0,1,7,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4273,4273.png,v485_n7397_10_f2.png,data/science/v485_n7397_10_f2.png,exact,S,52.0,10,333.77777777777777,18.269586141392963,0,1,1,1,0,0,1,0,0,0,0,10,3,0,4,3,1,1,0,0,0,1,0,0,1,0,0,0,0
4274,4274.png,v483_n7391_22_f1.png,data/science/v483_n7391_22_f1.png,exact,S,72.4,10,271.59999999999997,16.48029125956213,0,1,1,1,0,0,0,0,0,0,0,3,8,3,27,4,1,0,1,0,1,0,0,0,0,1,1,0,0
4275,4275.png,v490_n7418_4_f4.png,data/science/v490_n7418_4_f4.png,exact,S,84.6,10,144.93333333333334,12.038826077875424,0,0,1,1,1,1,1,1,0,0,0,8,5,6,7,2,1,0,0,0,1,0,1,0,0,0,0,0,0
4276,4276.png,wsj196.png,data/news/wsj196.png,exact,N,36.8,10,134.17777777777778,11.583513188052137,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4277,4277.png,economist_daily_chart_10.png,data/news/economist_daily_chart_10.png,exact,N,42.3,10,571.1222222222223,23.89816357426282,0,1,1,1,1,1,0,0,0,0,1,5,4,1,2,2,1,0,1,0,0,0,0,0,0,1,0,0,0
4278,4278.png,wsj182.png,data/news/wsj182.png,exact,N,27.0,10,346.22222222222223,18.607047649270484,0,1,1,1,1,1,0,0,0,0,1,5,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4279,4279.png,wsj2.png,data/news/wsj2.png,exact,N,17.7,10,197.12222222222223,14.040022158893562,0,1,1,1,1,1,0,0,0,0,1,3,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4280,4280.png,v485_n7399_21_f1.png,data/science/v485_n7399_21_f1.png,exact,S,67.7,10,384.23333333333335,19.6018706590298,0,1,1,1,1,0,0,0,0,0,0,5,3,4,14,3,1,0,0,0,1,0,0,0,0,0,1,1,0
4281,4281.png,vis783.png,data/vis3/vis783.png,exact,I,65.1,10,410.1,20.250925904758034,0,1,1,1,1,1,1,0,0,0,1,11,8,4,10,8,1,1,1,1,1,1,0,0,1,1,1,0,0
4282,4282.png,v483_n7387_19_f3.png,data/science/v483_n7387_19_f3.png,exact,S,69.9,10,334.1,18.278402556022233,0,1,1,1,0,0,0,0,0,0,0,4,0,3,3,2,0,0,0,0,1,0,0,0,0,0,1,0,0
4283,4283.png,treasuryJ01_1.png,data/government/treasuryJ01_1.png,exact,G,33.3,10,314.23333333333335,17.7266278048966,0,1,1,1,1,1,0,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4284,4284.png,v490_n7419_4_f4.png,data/science/v490_n7419_4_f4.png,exact,S,70.2,10,261.9555555555556,16.185041104537103,0,1,1,1,1,0,0,0,0,0,0,5,8,1,11,4,1,0,0,0,1,1,0,0,0,1,1,0,0
4285,4285.png,visMost83.png,data/vis1/visMost83.png,exact,I,42.5,10,469.6111111111111,21.670512479198806,0,0,1,1,0,0,1,1,0,0,1,2,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4286,4286.png,vis973.png,data/vis3/vis973.png,exact,I,51.2,10,1757.5111111111112,41.922680151811754,1,0,0,0,0,0,0,0,0,0,0,6,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4287,4287.png,economist_daily_chart_38.png,data/news/economist_daily_chart_38.png,exact,N,38.9,10,296.1,17.207556479639983,0,0,1,1,0,1,1,1,0,0,1,5,1,1,3,2,1,0,1,0,0,0,0,0,1,0,0,0,0
4288,4288.png,visMost198.png,data/vis1/visMost198.png,exact,I,55.6,10,359.8222222222222,18.968980526697322,0,0,1,1,1,1,0,0,0,0,1,12,12,3,9,5,1,0,1,1,1,1,0,1,0,0,0,0,0
4289,4289.png,v485_n7398_27_f3.png,data/science/v485_n7398_27_f3.png,exact,S,64.9,10,444.76666666666665,21.08949185415966,0,0,0,1,1,0,0,0,0,0,0,5,0,2,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0
4290,4290.png,whoQ44_1.png,data/government/whoQ44_1.png,exact,G,12.1,10,126.98888888888888,11.26893468296311,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4291,4291.png,v490_n7420_2_f1.png,data/science/v490_n7420_2_f1.png,exact,S,57.5,10,662.9444444444445,25.74770755707087,0,0,0,0,1,0,0,0,0,0,0,7,3,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4292,4292.png,visMost97.png,data/vis1/visMost97.png,exact,I,15.2,10,182.17777777777778,13.497324837825374,0,0,0,1,1,0,0,0,0,0,0,5,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4293,4293.png,vis967.png,data/vis3/vis967.png,exact,I,69.0,10,172.88888888888889,13.148721948877347,0,0,1,1,1,1,0,0,0,0,1,7,2,7,8,2,1,0,1,0,0,0,0,0,0,0,1,0,0
4294,4294.png,v488_n7413_13_f3.png,data/science/v488_n7413_13_f3.png,exact,S,78.9,10,360.09999999999997,18.976301009416982,0,1,1,1,1,0,1,0,0,0,0,10,2,8,20,2,1,0,1,0,1,0,0,0,0,0,0,0,0
4295,4295.png,vis754.png,data/vis3/vis754.png,exact,I,47.4,10,502.0444444444445,22.40634830677334,0,0,1,1,1,1,0,0,0,0,1,11,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
4296,4296.png,visMost601.png,data/vis1/visMost601.png,exact,I,51.6,10,256.7111111111111,16.022206811519787,0,1,1,1,1,1,0,0,0,0,1,4,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4297,4297.png,v484_n7395_21_f4.png,data/science/v484_n7395_21_f4.png,exact,S,72.0,10,242.88888888888889,15.58489297008128,0,1,1,1,0,0,1,0,0,0,0,5,6,4,11,4,1,0,1,0,1,0,0,0,0,1,1,0,0
4298,4298.png,wsj155.png,data/news/wsj155.png,exact,N,35.9,10,1196.3222222222223,34.58789126590724,0,1,1,1,0,1,0,0,0,0,1,9,3,0,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0
4299,4299.png,v486_n7401_19_f2.png,data/science/v486_n7401_19_f2.png,exact,S,65.6,10,373.8222222222222,19.33448272445431,0,1,1,1,1,0,1,0,0,0,0,1,5,7,10,4,1,0,1,0,0,1,1,0,0,0,1,0,0
4300,4300.png,visMost167.png,data/vis1/visMost167.png,exact,I,64.4,10,557.8222222222222,23.61826035554317,0,0,1,1,1,0,1,0,0,0,1,8,2,3,2,2,1,0,0,0,1,0,0,0,0,1,0,0,0
4301,4301.png,visMost173.png,data/vis1/visMost173.png,exact,I,61.6,10,431.6,20.774984957876626,0,1,1,0,1,1,0,0,0,0,0,4,3,3,3,3,1,0,1,1,0,0,0,0,0,0,0,0,1
4302,4302.png,wsj141.png,data/news/wsj141.png,exact,N,53.1,10,308.5444444444444,17.565433226779362,0,0,1,1,1,1,1,0,0,0,1,4,4,0,8,3,1,0,1,0,0,0,0,1,0,1,0,0,0
4303,4303.png,vis740.png,data/vis3/vis740.png,exact,I,57.3,10,502.6777777777778,22.42047675179495,0,0,0,0,0,0,0,0,1,0,0,10,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
4304,4304.png,visMost68.png,data/vis1/visMost68.png,exact,I,79.6,10,377.3777777777778,19.426213675798426,0,0,0,1,0,1,0,0,0,0,0,11,5,0,5,2,1,0,0,1,1,0,0,0,0,0,0,0,0
4305,4305.png,visMost615.png,data/vis1/visMost615.png,exact,I,53.0,10,300.8888888888889,17.346149108343585,0,0,1,1,1,1,0,0,0,0,1,7,5,3,3,4,1,0,0,0,1,0,0,1,1,0,1,0,0
4306,4306.png,vis768.png,data/vis3/vis768.png,exact,I,60.7,10,82.45555555555555,9.080504146552412,0,1,1,1,1,1,1,0,0,0,1,3,4,1,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0
4307,4307.png,visMost40.png,data/vis1/visMost40.png,exact,I,49.4,10,319.3777777777778,17.871143717674528,0,0,1,1,1,1,0,0,0,0,1,5,5,1,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0
4308,4308.png,v488_n7412_15_f1.png,data/science/v488_n7412_15_f1.png,exact,S,72.4,10,196.26666666666668,14.00952057233461,0,1,1,1,1,0,1,0,0,0,0,11,4,4,13,3,1,0,1,0,1,1,0,0,0,0,0,0,0
4309,4309.png,v487_n7408_12_f1.png,data/science/v487_n7408_12_f1.png,exact,S,45.0,10,190.44444444444446,13.800161029656302,0,1,1,1,1,0,0,0,0,1,0,0,5,0,9,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4310,4310.png,wsj169.png,data/news/wsj169.png,exact,N,37.8,10,484.84444444444443,22.019183555355646,0,0,1,1,1,1,0,0,0,0,1,5,3,2,2,4,1,1,1,0,1,1,0,0,0,0,0,0,0
4311,4311.png,v487_n7406_1_f4.png,data/science/v487_n7406_1_f4.png,exact,S,71.3,10,182.45555555555555,13.507611023254835,0,1,1,1,1,0,0,0,0,0,0,6,5,6,9,3,1,0,1,0,1,0,0,0,0,1,0,0,0
4312,4312.png,v489_n7414_29_f3.png,data/science/v489_n7414_29_f3.png,exact,S,73.7,10,94.01111111111112,9.695932709704163,0,1,1,1,1,0,1,0,0,0,0,7,5,4,14,2,1,0,1,0,1,0,0,0,0,0,0,0,0
4313,4313.png,visMost54.png,data/vis1/visMost54.png,exact,I,64.4,10,560.7111111111111,23.679339330123025,0,0,1,1,1,1,1,0,0,0,1,7,1,3,2,3,0,0,1,0,1,0,0,0,0,1,0,0,0
4314,4314.png,visMost629.png,data/vis1/visMost629.png,exact,I,80.2,10,140.84444444444443,11.867790208983491,0,0,0,1,1,1,1,0,0,0,1,12,0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4315,4315.png,v487_n7407_1_f4.png,data/science/v487_n7407_1_f4.png,exact,S,58.2,10,485.73333333333335,22.03935873235275,0,1,1,1,0,0,0,0,0,0,0,2,2,0,16,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4316,4316.png,whoH14_3.png,data/government/whoH14_3.png,exact,G,26.4,10,466.26666666666665,21.59320880894423,0,0,1,1,1,0,0,1,0,0,1,6,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
4317,4317.png,wsj394.png,data/news/wsj394.png,exact,N,44.4,10,464.26666666666665,21.546848184053896,0,0,1,1,1,1,0,0,0,0,1,6,5,0,2,2,1,0,1,0,0,0,0,1,0,0,0,0,0
